EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
876.0,26.0,1.0,Travel_Frequently,341.99999999999994,Research & Development,2.0,3,Life Sciences,1.0,1,Male,57.0,3.0,1,Research Scientist,1,Married,2042.0,15346.0,6,Y,Yes,14.0,3,2,80.0,1,6.0,2,3,3.0,2.0,1.0,2.0
877.0,20.0,1.0,Travel_Rarely,500.0,Sales,2.0,3,Medical,1.0,3,Female,49.0,2.0,1,Sales Representative,3,Single,2044.0,22052.0,1,Y,No,13.0,3,4,80.0,0,2.0,3,2,2.0,2.0,2.220446049250313e-16,2.0
878.0,31.0,0.0,Travel_Rarely,828.0,Sales,2.0,1,Life Sciences,1.0,2,Male,77.0,3.0,2,Sales Executive,4,Single,6582.0,8346.0,4,Y,Yes,13.0,3,3,80.0,0,10.0,2,4,6.0,5.0,2.220446049250313e-16,5.0
879.0,33.0,0.0,Travel_Rarely,1075.0,Human Resources,3.0,2,Human Resources,1.0,4,Male,57.0,3.0,1,Human Resources,2,Divorced,2277.0,22650.0,3,Y,Yes,11.0,3,3,80.0,1,7.0,4,4,4.0,3.0,2.220446049250313e-16,3.0
880.0,25.0,0.0,Travel_Rarely,949.0,Research & Development,1.0,3,Technical Degree,1.0,1,Male,81.0,3.0,1,Laboratory Technician,4,Married,3229.0,4910.0,4,Y,No,11.0,3,2,80.0,1,7.0,2,2,3.0,2.0,2.220446049250313e-16,2.0
881.0,34.0,0.0,Travel_Rarely,1442.0,Research & Development,9.0,3,Medical,1.0,4,Female,46.0,2.0,3,Healthcare Representative,2,Single,8621.0,17654.0,1,Y,No,14.0,3,2,80.0,0,9.0,3,4,8.0,7.0,7.0,7.0
883.0,33.0,0.0,Travel_Frequently,515.0,Research & Development,1.0,2,Life Sciences,1.0,1,Female,98.0,3.0,3,Research Director,4,Single,13458.0,15146.0,1,Y,Yes,12.0,3,3,80.0,0,15.0,1,3,15.0,14.0,7.499999999999999,12.0
884.0,45.0,0.0,Travel_Rarely,1448.0,Research & Development,29.0,3,Technical Degree,1.0,2,Male,55.0,3.0,3,Manufacturing Director,4,Married,9380.0,14720.0,4,Y,Yes,18.0,3,4,80.0,2,10.0,4,4,3.0,1.0,1.0,2.0
885.0,40.0,0.0,Travel_Frequently,902.0,Research & Development,26.0,2,Medical,1.0,3,Female,92.0,2.0,2,Research Scientist,4,Married,4422.0,21203.0,3,Y,Yes,13.0,3,4,80.0,1,16.0,3,1,1.0,1.0,2.220446049250313e-16,0.0
887.0,22.0,0.0,Travel_Rarely,253.0,Research & Development,11.0,3,Medical,1.0,1,Female,43.0,3.0,1,Research Scientist,2,Married,2244.0,24440.0,1,Y,No,13.0,3,4,80.0,1,2.0,1,3,2.0,1.0,1.0,2.0
888.0,38.0,1.0,Travel_Rarely,1180.0,Research & Development,29.0,1,Medical,1.0,2,Male,70.0,3.0,2,Healthcare Representative,1,Married,6673.0,11354.0,7,Y,Yes,19.0,3,2,80.0,0,17.0,2,3,1.0,0.0,2.220446049250313e-16,0.0
890.0,43.0,0.0,Travel_Rarely,782.0,Research & Development,6.0,4,Other,1.0,2,Male,50.0,2.0,4,Research Director,4,Divorced,16627.0,2671.0,4,Y,Yes,14.0,3,3,80.0,1,21.0,3,2,1.0,0.0,2.220446049250313e-16,0.0
892.0,48.0,0.0,Travel_Rarely,530.0,Sales,29.0,1,Medical,1.0,1,Female,91.0,3.0,3,Manager,3,Married,12504.0,23978.0,3,Y,No,21.0,4,2,80.0,1,15.0,3,1,8.881784197001252e-16,0.0,2.220446049250313e-16,0.0
893.0,18.0,0.0,Non-Travel,287.0,Research & Development,5.0,2,Life Sciences,1.0,2,Male,73.0,3.0,1,Research Scientist,4,Single,1051.0,13493.0,1,Y,No,15.0,3,4,80.0,0,0.0,2,3,8.881784197001252e-16,0.0,2.220446049250313e-16,0.0
895.0,35.0,0.0,Travel_Rarely,1296.0,Research & Development,5.0,4,Technical Degree,1.0,3,Male,62.0,3.0,3,Manufacturing Director,2,Single,8095.0,18264.0,0,Y,No,13.0,3,4,80.0,0,17.0,5,3,16.0,6.0,2.220446049250313e-16,13.0
896.0,28.0,0.0,Travel_Frequently,193.0,Research & Development,2.0,3,Life Sciences,1.0,4,Male,52.0,2.0,1,Laboratory Technician,4,Married,3867.0,14222.0,1,Y,Yes,12.0,3,2,80.0,1,2.0,2,3,2.0,2.0,2.0,2.0
899.0,48.0,0.0,Travel_Rarely,1236.0,Research & Development,1.0,4,Life Sciences,1.0,4,Female,40.0,2.0,4,Manager,1,Married,15402.0,17997.0,7,Y,No,11.0,3,1,80.0,1,21.0,3,1,3.0,2.0,2.220446049250313e-16,2.0
901.0,40.0,0.0,Travel_Rarely,989.0,Research & Development,4.0,1,Medical,1.0,4,Female,46.0,3.0,5,Manager,3,Married,17490.875,6499.0,1,Y,No,14.0,3,2,80.0,1,21.0,2,3,18.0,8.0,7.499999999999999,9.0
905.0,25.0,0.0,Travel_Rarely,141.0,Sales,3.0,1,Other,1.0,3,Male,98.0,3.0,2,Sales Executive,1,Married,4194.0,14363.0,1,Y,Yes,18.0,3,4,80.0,0,5.0,3,3,5.0,3.0,2.220446049250313e-16,3.0
906.0,29.0,1.0,Travel_Rarely,806.0,Research & Development,7.0,3,Technical Degree,1.0,2,Female,39.0,3.0,1,Laboratory Technician,3,Divorced,3339.0,17285.0,3,Y,Yes,13.0,3,1,80.0,2,10.0,2,3,7.0,7.0,7.0,7.0
907.0,55.0,0.0,Travel_Frequently,1091.0,Research & Development,2.0,1,Life Sciences,1.0,4,Male,65.0,3.0,3,Manufacturing Director,2,Married,10976.0,15813.0,3,Y,No,18.0,3,2,80.0,1,23.0,4,3,3.0,2.0,1.0,2.0
909.0,31.0,0.0,Travel_Rarely,1274.0,Research & Development,9.0,1,Life Sciences,1.0,3,Male,33.0,3.0,3,Manufacturing Director,2,Divorced,10648.0,14394.0,1,Y,No,25.0,4,4,80.0,1,13.0,6,4,13.0,8.0,2.220446049250313e-16,8.0
912.0,36.0,0.0,Travel_Rarely,216.0,Research & Development,6.0,2,Medical,1.0,2,Male,84.0,3.0,2,Manufacturing Director,2,Divorced,4941.0,2819.0,6,Y,No,20.0,4,4,80.0,2,7.0,0,3,3.0,2.0,2.220446049250313e-16,1.0
914.0,38.0,0.0,Travel_Rarely,1009.0,Sales,2.0,2,Life Sciences,1.0,2,Female,31.0,3.0,2,Sales Executive,1,Divorced,6893.0,19461.0,3,Y,No,15.0,3,4,80.0,1,11.0,3,3,7.0,7.0,1.0,7.0
915.0,56.0,0.0,Travel_Rarely,713.0,Research & Development,8.0,3,Life Sciences,1.0,3,Female,67.0,3.0,1,Research Scientist,1,Divorced,4257.0,13939.0,4,Y,Yes,18.0,3,3,80.0,1,19.0,3,3,2.0,2.0,2.0,2.0
916.0,59.0,0.0,Travel_Frequently,1225.0,Sales,1.0,1,Life Sciences,1.0,1,Female,57.0,2.0,2,Sales Executive,3,Single,5473.0,24668.0,7,Y,No,11.0,3,4,80.0,0,20.0,2,2,4.0,3.0,1.0,3.0
918.0,27.0,0.0,Travel_Rarely,1220.0,Research & Development,5.0,3,Life Sciences,1.0,3,Female,85.0,3.0,1,Research Scientist,2,Single,2478.0,20938.0,1,Y,Yes,12.0,3,2,80.0,0,4.0,2,2,4.0,3.0,1.0,2.0
919.0,35.0,0.0,Travel_Rarely,882.0,Sales,3.0,4,Life Sciences,1.0,4,Male,92.0,3.0,3,Sales Executive,4,Divorced,7823.0,6812.0,6,Y,No,13.0,3,2,80.0,1,12.0,2,3,10.0,9.0,2.220446049250313e-16,8.0
922.0,34.0,0.0,Travel_Rarely,546.0,Research & Development,10.0,3,Life Sciences,1.0,2,Male,83.0,3.0,1,Laboratory Technician,2,Divorced,2008.0,6895.999999999999,1,Y,No,14.0,3,2,80.0,2,1.0,3,3,1.0,0.0,1.0,0.0
924.0,42.0,0.0,Travel_Rarely,916.0,Research & Development,17.0,2,Life Sciences,1.0,4,Female,82.0,4.0,2,Research Scientist,1,Single,6545.0,23016.0,3,Y,Yes,13.0,3,3,80.0,0,10.0,1,3,3.0,2.0,2.220446049250313e-16,2.0
926.0,34.0,0.0,Travel_Rarely,1031.0,Research & Development,6.0,4,Life Sciences,1.0,3,Female,45.0,2.0,2,Research Scientist,2,Divorced,4505.0,15000.0,6,Y,No,15.0,3,3,80.0,1,12.0,3,3,1.0,0.0,2.220446049250313e-16,0.0
927.0,41.0,0.0,Travel_Rarely,645.0,Sales,1.0,3,Marketing,1.0,2,Male,49.0,4.0,3,Sales Executive,1,Married,8392.0,19566.0,1,Y,No,16.0,3,3,80.0,1,10.0,2,3,10.0,7.0,2.220446049250313e-16,7.0
928.0,26.0,1.0,Travel_Frequently,426.0,Human Resources,17.0,4,Life Sciences,1.0,2,Female,58.0,3.0,1,Human Resources,3,Divorced,2741.0,22808.0,0,Y,Yes,11.0,3,2,80.0,1,8.0,2,2,7.0,7.0,1.0,0.0
931.0,31.0,1.0,Travel_Frequently,874.0,Research & Development,15.0,3,Medical,1.0,3,Male,72.0,3.0,1,Laboratory Technician,3,Married,2610.0000000000005,6233.000000000001,1,Y,No,12.0,3,3,80.0,1,2.0,5,2,2.0,2.0,2.0,2.0
932.0,19.0,1.0,Travel_Rarely,489.0,Human Resources,2.0,2,Technical Degree,1.0,1,Male,52.0,2.0,1,Human Resources,4,Single,2564.0,18437.0,1,Y,No,12.0,3,3,80.0,0,1.0,3,4,1.0,0.0,2.220446049250313e-16,0.0
933.0,32.0,0.0,Travel_Rarely,638.0,Research & Development,8.0,2,Medical,1.0,3,Female,91.0,4.0,2,Research Scientist,3,Married,5175.0,22162.0,5,Y,No,12.0,3,3,80.0,1,9.0,3,2,5.0,3.0,1.0,3.0
934.0,50.0,0.0,Non-Travel,145.0,Sales,1.0,3,Life Sciences,1.0,4,Female,95.0,3.0,2,Sales Executive,3,Married,6347.0,24920.0,0,Y,No,12.0,3,1,80.0,1,19.0,3,3,18.0,7.0,2.220446049250313e-16,13.0
935.0,36.0,0.0,Non-Travel,217.0,Research & Development,18.0,4,Life Sciences,1.0,1,Male,78.0,3.0,2,Manufacturing Director,4,Single,7779.0,23238.0,2,Y,No,20.0,4,1,80.0,0,18.0,0,3,11.0,9.0,2.220446049250313e-16,9.0
936.0,44.0,0.0,Travel_Rarely,1099.0,Sales,5.0,3,Marketing,1.0,2,Male,88.0,3.0,5,Manager,2,Married,17490.875,8751.0,7,Y,No,11.0,3,3,80.0,1,26.0,5,3,18.0,9.0,3.0,10.0
937.0,25.0,0.0,Travel_Rarely,810.0,Sales,8.0,3,Life Sciences,1.0,4,Male,57.0,4.0,2,Sales Executive,2,Married,4851.0,15678.0,0,Y,No,22.0,4,3,80.0,1,4.0,4,3,3.0,2.0,1.0,2.0
938.0,33.0,0.0,Travel_Rarely,461.0,Research & Development,13.0,1,Life Sciences,1.0,2,Female,53.0,3.0,1,Research Scientist,4,Single,3451.9999999999995,17241.0,3,Y,No,18.0,3,1,80.0,0,5.0,4,3,3.0,2.0,2.220446049250313e-16,2.0
939.0,27.0,0.0,Travel_Rarely,1103.0,Research & Development,14.0,3,Life Sciences,1.0,1,Male,42.0,3.0,1,Research Scientist,1,Married,2235.0,14377.0,1,Y,Yes,14.0,3,4,80.0,2,9.0,3,2,9.0,7.0,6.0,8.0
940.0,29.0,0.0,Travel_Rarely,718.0,Research & Development,8.0,1,Medical,1.0,2,Male,79.0,2.0,2,Manufacturing Director,4,Married,5056.0,17689.0,1,Y,Yes,15.0,3,3,80.0,1,10.0,2,2,10.0,7.0,1.0,2.0
941.0,50.0,0.0,Travel_Rarely,328.0,Research & Development,1.0,3,Medical,1.0,3,Male,86.0,2.0,1,Laboratory Technician,3,Married,3690.0,3425.0,2,Y,No,15.0,3,4,80.0,1,5.0,2,2,3.0,2.0,2.220446049250313e-16,2.0
942.0,25.0,0.0,Travel_Rarely,266.0,Research & Development,1.0,3,Medical,1.0,4,Female,40.0,3.0,1,Research Scientist,2,Single,2096.0,18830.0,1,Y,No,18.0,3,4,80.0,0,2.0,3,2,2.0,2.0,2.0,1.0
943.0,35.0,0.0,Travel_Rarely,528.0,Human Resources,8.0,4,Technical Degree,1.0,3,Male,100.0,3.0,1,Human Resources,3,Single,4323.0,7108.0,1,Y,No,17.0,3,2,80.0,0,6.0,2,1,5.0,4.0,1.0,4.0
945.0,33.0,1.0,Travel_Rarely,350.00000000000006,Sales,5.0,3,Marketing,1.0,4,Female,34.0,3.0,1,Sales Representative,3,Single,2851.0,9150.0,1,Y,Yes,13.0,3,2,80.0,0,1.0,2,3,1.0,0.0,2.220446049250313e-16,0.0
947.0,57.0,0.0,Travel_Rarely,210.0,Sales,29.0,3,Marketing,1.0,1,Male,56.0,2.0,4,Manager,4,Divorced,14118.0,22102.0,3,Y,No,12.0,3,3,80.0,1,31.0,3,2,1.0,0.0,2.220446049250313e-16,0.0
948.0,39.0,1.0,Travel_Rarely,895.0,Sales,5.0,3,Technical Degree,1.0,4,Male,56.0,3.0,2,Sales Representative,4,Married,2086.0,3335.0,3,Y,No,14.0,3,3,80.0,1,19.0,6,4,1.0,0.0,2.220446049250313e-16,0.0
951.0,20.0,1.0,Travel_Frequently,769.0,Sales,9.0,3,Marketing,1.0,4,Female,54.0,3.0,1,Sales Representative,4,Single,2323.0,17205.0,1,Y,Yes,14.0,3,2,80.0,0,2.0,3,3,2.0,2.0,2.220446049250313e-16,2.0
952.0,58.0,0.0,Non-Travel,389.99999999999994,Research & Development,1.0,4,Life Sciences,1.0,4,Male,32.0,1.0,2,Healthcare Representative,3,Divorced,5660.0,17056.0,2,Y,Yes,13.0,3,4,80.0,1,12.0,2,3,5.0,3.0,1.0,2.0
955.0,51.0,0.0,Travel_Rarely,1302.0,Research & Development,2.0,3,Medical,1.0,4,Male,84.0,1.0,2,Manufacturing Director,2,Divorced,5482.0,16321.0,5,Y,No,18.0,3,4,80.0,1,13.0,3,3,4.0,1.0,1.0,2.0
956.0,33.0,0.0,Travel_Rarely,922.0,Research & Development,1.0,5,Medical,1.0,1,Female,95.0,4.0,4,Research Director,3,Divorced,16184.0,22578.0,4,Y,No,19.0,3,3,80.0,1,10.0,2,3,6.0,1.0,2.220446049250313e-16,5.0
959.0,38.0,0.0,Travel_Rarely,130.0,Sales,2.0,2,Marketing,1.0,4,Male,32.0,3.0,3,Sales Executive,2,Single,7351.0,20619.0,7,Y,No,16.0,3,3,80.0,0,10.0,2,3,1.0,0.0,2.220446049250313e-16,0.0
961.0,37.0,0.0,Non-Travel,728.0,Research & Development,1.0,4,Medical,1.0,1,Female,80.0,3.0,3,Research Director,4,Divorced,13603.0,11677.0,2,Y,Yes,18.0,3,1,80.0,2,15.0,2,3,5.0,2.0,2.220446049250313e-16,2.0
962.0,37.0,0.0,Travel_Rarely,408.0,Research & Development,19.0,2,Life Sciences,1.0,2,Male,73.0,3.0,1,Research Scientist,2,Married,3022.0,10227.0,4,Y,No,21.0,4,1,80.0,0,8.0,1,3,1.0,0.0,2.220446049250313e-16,0.0
963.0,33.0,1.0,Travel_Rarely,465.0,Research & Development,2.0,2,Life Sciences,1.0,1,Female,39.0,3.0,1,Laboratory Technician,1,Married,2707.0,21509.0,7,Y,No,20.0,4,1,80.0,0,13.0,3,4,9.0,7.0,1.0,7.0
964.0,39.0,0.0,Travel_Rarely,524.0,Research & Development,18.0,2,Life Sciences,1.0,1,Male,32.0,3.0,2,Manufacturing Director,3,Single,4534.0,13352.0,0,Y,No,11.0,3,1,80.0,0,9.0,6,3,8.0,7.0,1.0,7.0
965.0,22.0,1.0,Travel_Frequently,1368.0,Research & Development,4.0,1,Technical Degree,1.0,3,Male,99.0,2.0,1,Laboratory Technician,3,Single,3894.0,9129.0,5,Y,No,16.0,3,3,80.0,0,4.0,3,3,2.0,2.0,1.0,2.0
968.0,52.0,0.0,Travel_Rarely,1325.0,Research & Development,11.0,4,Life Sciences,1.0,4,Female,82.0,3.0,2,Laboratory Technician,3,Married,3148.9999999999995,21821.0,8,Y,No,20.0,4,2,80.0,1,9.0,3,3,5.0,2.0,1.0,4.0
969.0,40.0,0.0,Travel_Rarely,1492.0,Research & Development,20.0,4,Technical Degree,1.0,1,Male,61.0,3.0,3,Healthcare Representative,4,Married,10322.0,26542.0,4,Y,No,20.0,4,4,80.0,1,14.0,6,3,11.0,10.0,7.499999999999999,1.0
971.0,35.0,0.0,Travel_Rarely,1219.0,Sales,18.0,3,Medical,1.0,3,Female,86.0,3.0,2,Sales Executive,3,Married,4601.0,6179.0,1,Y,No,16.0,3,2,80.0,0,5.0,3,3,5.0,2.0,1.0,0.0
972.0,47.0,0.0,Travel_Rarely,1454.0,Sales,2.0,4,Life Sciences,1.0,4,Female,65.0,2.0,1,Sales Representative,4,Single,3294.0,13137.0,1,Y,Yes,18.0,3,1,80.0,0,3.0,3,2,3.0,2.0,1.0,2.0
973.0,54.0,0.0,Non-Travel,142.0,Human Resources,26.0,3,Human Resources,1.0,4,Female,30.0,4.0,4,Manager,4,Single,17328.0,13871.0,2,Y,Yes,12.0,3,3,80.0,0,23.0,3,3,5.0,3.0,4.0,4.0
976.0,32.0,1.0,Travel_Rarely,374.0,Research & Development,25.0,4,Life Sciences,1.0,1,Male,87.0,3.0,1,Laboratory Technician,4,Single,2795.0000000000005,18016.0,1,Y,Yes,24.0,4,3,80.0,0,1.0,2,1,1.0,0.0,2.220446049250313e-16,1.0
977.0,29.0,0.0,Non-Travel,1496.0,Research & Development,1.0,1,Technical Degree,1.0,4,Male,41.0,3.0,2,Manufacturing Director,3,Married,4319.0,26283.0,1,Y,No,13.0,3,1,80.0,1,10.0,1,3,10.0,7.0,2.220446049250313e-16,9.0
979.0,28.0,0.0,Travel_Rarely,640.0,Research & Development,1.0,3,Technical Degree,1.0,4,Male,84.0,3.0,1,Research Scientist,1,Single,2080.0,4732.0,2,Y,No,11.0,3,2,80.0,0,5.0,2,2,3.0,2.0,1.0,2.0
981.0,36.0,0.0,Travel_Rarely,938.0,Research & Development,2.0,4,Medical,1.0,3,Male,79.0,3.0,1,Laboratory Technician,3,Single,2519.0,12287.0,4,Y,No,21.0,4,3,80.0,0,16.0,6,3,11.0,8.0,3.0,9.0
983.0,34.0,0.0,Travel_Frequently,648.0,Human Resources,11.0,3,Life Sciences,1.0,3,Male,56.0,2.0,2,Human Resources,2,Married,4490.0,21833.0,4,Y,No,11.0,3,4,80.0,2,14.0,5,4,10.0,9.0,1.0,8.0
985.0,39.0,0.0,Travel_Frequently,672.0,Research & Development,7.0,2,Medical,1.0,3,Male,54.0,2.0,5,Manager,4,Married,17490.875,21141.0,1,Y,No,15.0,3,1,80.0,1,21.0,2,3,18.0,9.0,7.499999999999999,3.0
987.0,56.0,1.0,Travel_Rarely,441.0,Research & Development,14.0,4,Life Sciences,1.0,2,Female,72.0,3.0,1,Research Scientist,2,Married,4963.0,4510.0,9,Y,Yes,18.0,3,1,80.0,3,7.0,2,3,5.0,4.0,4.0,3.0
988.0,44.0,0.0,Travel_Rarely,1117.0,Research & Development,2.0,1,Life Sciences,1.0,1,Female,72.0,4.0,1,Research Scientist,4,Married,2011.0,19982.0,1,Y,No,13.0,3,4,80.0,1,10.0,5,3,10.0,5.0,7.0,7.0
989.0,49.0,0.0,Travel_Rarely,527.0,Research & Development,8.0,2,Other,1.0,1,Female,51.0,3.0,3,Laboratory Technician,2,Married,7403.0,22477.0,4,Y,No,11.0,3,3,80.0,1,29.0,3,2,18.0,9.0,1.0,7.0
990.0,42.0,1.0,Travel_Frequently,933.0,Research & Development,19.0,3,Medical,1.0,3,Male,57.0,4.0,1,Research Scientist,3,Divorced,2759.0,20366.0,6,Y,Yes,12.0,3,4,80.0,0,7.0,2,3,2.0,2.0,2.0,2.0
991.0,30.0,0.0,Travel_Rarely,1329.0,Sales,29.0,4,Life Sciences,1.0,3,Male,61.0,3.0,2,Sales Executive,1,Divorced,4115.0,13192.0,8,Y,No,19.0,3,3,80.0,3,8.0,3,3,4.0,3.0,2.220446049250313e-16,3.0
993.0,40.0,0.0,Non-Travel,218.0,Research & Development,8.0,1,Medical,1.0,4,Male,55.0,2.0,3,Research Director,2,Divorced,13757.0,25178.0,2,Y,No,11.0,3,3,80.0,1,16.0,5,3,9.0,8.0,4.0,8.0
995.0,44.0,0.0,Non-Travel,381.0,Research & Development,24.0,3,Medical,1.0,1,Male,49.0,1.0,1,Laboratory Technician,3,Single,3708.0000000000005,2104.0,2,Y,No,14.0,3,3,80.0,0,9.0,5,3,5.0,2.0,1.0,4.0
996.0,52.0,0.0,Travel_Frequently,890.0,Research & Development,25.0,4,Medical,1.0,3,Female,81.0,2.0,4,Manufacturing Director,4,Married,13826.0,19028.0,3,Y,No,22.0,4,3,80.0,0,31.0,3,3,9.0,8.0,2.220446049250313e-16,0.0
997.0,54.0,0.0,Travel_Rarely,971.0,Research & Development,1.0,3,Medical,1.0,4,Female,54.0,3.0,4,Research Director,4,Single,17328.0,5652.0,6,Y,No,19.0,3,4,80.0,0,29.0,3,2,18.0,7.0,7.499999999999999,7.0
998.0,25.0,1.0,Travel_Rarely,1219.0,Research & Development,4.0,1,Technical Degree,1.0,4,Male,32.0,3.0,1,Laboratory Technician,4,Married,3691.0,4605.0,1,Y,Yes,15.0,3,2,80.0,1,7.0,3,4,7.0,7.0,5.0,6.0
999.0,35.0,0.0,Non-Travel,1225.0,Research & Development,2.0,4,Life Sciences,1.0,4,Female,61.0,3.0,2,Healthcare Representative,1,Divorced,5093.0,4761.0,2,Y,No,11.0,3,1,80.0,1,16.0,2,4,1.0,0.0,2.220446049250313e-16,0.0
1002.0,29.0,0.0,Travel_Rarely,657.0,Research & Development,27.0,3,Medical,1.0,2,Female,66.0,3.0,2,Healthcare Representative,3,Married,4335.0,25549.0,4,Y,No,12.0,3,1,80.0,1,11.0,3,2,8.0,7.0,1.0,1.0
1003.0,22.0,0.0,Travel_Rarely,534.0,Research & Development,15.0,3,Medical,1.0,2,Female,59.0,3.0,1,Laboratory Technician,4,Single,2871.0,23785.0,1,Y,No,15.0,3,3,80.0,0,1.0,5,3,8.881784197001252e-16,0.0,2.220446049250313e-16,0.0
1004.0,38.0,0.0,Travel_Rarely,1495.0,Research & Development,10.0,3,Medical,1.0,3,Female,76.0,3.0,2,Healthcare Representative,3,Married,9824.0,22174.0,3,Y,No,19.0,3,3,80.0,1,18.0,4,3,1.0,0.0,2.220446049250313e-16,0.0
1005.0,33.0,0.0,Travel_Rarely,586.0,Sales,1.0,3,Medical,1.0,1,Male,48.0,4.0,2,Sales Executive,1,Divorced,4037.0,21816.0,1,Y,No,22.0,4,1,80.0,1,9.0,5,3,9.0,8.0,2.220446049250313e-16,8.0
1006.0,25.0,1.0,Travel_Frequently,599.0,Sales,24.0,1,Life Sciences,1.0,3,Male,73.0,1.0,1,Sales Representative,4,Single,1118.0,8040.0,1,Y,Yes,14.0,3,4,80.0,0,1.0,4,3,1.0,0.0,1.0,0.0
1007.0,31.0,0.0,Travel_Rarely,480.0,Research & Development,7.0,2,Medical,1.0,2,Female,31.0,3.0,2,Manufacturing Director,1,Married,4306.0,4156.0,1,Y,No,12.0,3,2,80.0,1,13.0,5,1,13.0,10.0,3.0,12.0
1010.0,29.0,0.0,Travel_Rarely,1176.0,Sales,3.0,2,Medical,1.0,2,Female,62.0,3.0,2,Sales Executive,3,Married,5561.0,3487.0,1,Y,No,14.0,3,1,80.0,1,6.0,5,2,6.0,0.0,1.0,2.0
1011.0,29.0,0.0,Travel_Frequently,1404.0,Sales,20.0,3,Technical Degree,1.0,3,Female,84.0,3.0,1,Sales Representative,4,Married,2157.0,18203.0,1,Y,No,15.0,3,2,80.0,1,3.0,5,3,3.0,1.0,2.220446049250313e-16,2.0
1013.0,54.0,0.0,Travel_Frequently,928.0,Research & Development,20.0,4,Life Sciences,1.0,4,Female,31.0,3.0,2,Research Scientist,3,Single,4869.0,16885.0,3,Y,No,12.0,3,4,80.0,0,20.0,4,2,4.0,3.0,2.220446049250313e-16,3.0
1014.0,54.0,0.0,Travel_Rarely,376.0,Research & Development,19.0,4,Medical,1.0,4,Female,95.0,3.0,2,Manufacturing Director,1,Divorced,5485.0,22670.0,9,Y,Yes,11.0,3,2,80.0,2,9.0,4,3,5.0,3.0,1.0,4.0
1015.0,31.0,1.0,Non-Travel,335.0,Research & Development,9.0,2,Medical,1.0,3,Male,46.0,2.0,1,Research Scientist,1,Single,2321.0,10322.0,0,Y,Yes,22.0,4,1,80.0,0,4.0,0,3,3.0,2.0,1.0,2.0
1017.0,47.0,0.0,Travel_Rarely,465.0,Research & Development,1.0,3,Technical Degree,1.0,1,Male,74.0,3.0,1,Research Scientist,4,Married,3420.0,10205.0,7,Y,No,12.0,3,3,80.0,1,17.0,2,2,6.0,5.0,1.0,2.0
1018.0,36.0,0.0,Travel_Rarely,1299.0,Research & Development,27.0,3,Medical,1.0,3,Male,94.0,3.0,2,Healthcare Representative,3,Married,5237.0,16577.0,6,Y,No,13.0,3,2,80.0,2,17.0,3,2,7.0,7.0,7.0,7.0
1019.0,41.0,0.0,Travel_Rarely,1283.0,Research & Development,5.0,5,Medical,1.0,2,Male,90.0,4.0,1,Research Scientist,3,Married,2127.0,5561.0,2,Y,Yes,12.0,3,1,80.0,0,7.0,5,2,4.0,2.0,2.220446049250313e-16,3.0
1020.0,29.0,1.0,Travel_Frequently,115.0,Sales,13.0,3,Technical Degree,1.0,1,Female,51.0,3.0,2,Sales Executive,2,Single,5765.0,17485.0,5,Y,No,11.0,3,1,80.0,0,7.0,4,1,5.0,3.0,2.220446049250313e-16,0.0
1021.0,18.0,1.0,Travel_Frequently,1306.0,Sales,5.0,3,Marketing,1.0,2,Male,69.0,3.0,1,Sales Representative,2,Single,1878.0,8059.0,1,Y,Yes,14.0,3,4,80.0,0,0.0,3,3,8.881784197001252e-16,0.0,2.220446049250313e-16,0.0
1022.0,32.0,0.0,Travel_Rarely,1018.0,Research & Development,2.0,4,Medical,1.0,1,Female,74.0,4.0,2,Research Scientist,4,Single,5055.0,10557.0,7,Y,No,16.0,3,3,80.0,0,10.0,0,2,7.0,7.0,2.220446049250313e-16,7.0
1028.0,42.0,0.0,Travel_Rarely,532.0,Research & Development,4.0,2,Technical Degree,1.0,3,Male,58.0,3.0,5,Manager,4,Married,17490.875,4933.0,1,Y,No,11.0,3,4,80.0,0,22.0,3,3,18.0,14.5,7.499999999999999,14.5
1029.0,58.0,0.0,Travel_Rarely,682.0,Sales,10.0,4,Medical,1.0,4,Male,37.0,3.0,4,Sales Executive,3,Single,13872.0,24409.0,0,Y,No,13.0,3,3,80.0,0,31.0,1,2,18.0,10.0,1.0,8.0
1030.0,37.0,0.0,Travel_Rarely,1192.0,Research & Development,5.0,2,Medical,1.0,4,Male,61.0,3.0,2,Manufacturing Director,4,Divorced,6347.0,23177.0,7,Y,No,16.0,3,3,80.0,2,8.0,2,2,6.0,2.0,2.220446049250313e-16,4.0
1031.0,39.0,0.0,Travel_Frequently,945.0,Research & Development,22.0,3,Medical,1.0,4,Female,82.0,3.0,3,Manufacturing Director,1,Single,10880.0,5083.0,1,Y,Yes,13.0,3,3,80.0,0,21.0,2,3,18.0,6.0,2.0,8.0
